"logFC","logCPM","LR","PValue","FDR","sig","miRNA"
1.31841834912774,8.52498654436218,19.1347453175533,1.2180712662273e-05,0.000167881996258284,"up","mmu-miR-146a-5p"
-1.6970017398059,2.98201103639306,19.1495968568518,1.20863027898732e-05,0.000167881996258284,"down","mmu-miR-1247-5p"
-1.5291686849182,3.38980450590324,18.8576913173026,1.40842050697454e-05,0.000186870149208273,"down","mmu-miR-344d-3p"
-2.17029765863165,1.9424328340928,18.8490846533171,1.41478977318567e-05,0.000186870149208273,"down","mmu-miR-124-5p"
1.7207909233688,1.2610330866791,18.7275599635034,1.50787327691735e-05,0.00019119833151312,"up","mmu-miR-466i-5p"
-2.24193586799779,-0.134917923606027,18.7413674692638,1.49699478931226e-05,0.00019119833151312,"down","mmu-miR-363-3p"
2.07465571009038,9.10224082633927,18.5670459190287,1.64031803125496e-05,0.000203914045454048,"up","mmu-miR-335-3p"
1.17165950126882,9.31241311461166,18.0694680029065,2.12989590647827e-05,0.00025759705216806,"up","mmu-miR-210-3p"
-2.04413267154332,0.425197197078842,18.0485606480502,2.15341384304529e-05,0.00025759705216806,"down","mmu-miR-1247-3p"
-1.23318830448334,5.95872787955668,17.9148745848745,2.31008564394261e-05,0.000271221166344373,"down","mmu-miR-193a-5p"
-1.59612037294034,2.06219812365498,17.3293541750535,3.14294217568227e-05,0.000362295516251374,"down","mmu-miR-338-3p"
2.02309662718086,0.321860675122391,16.8827989320795,3.97602678624703e-05,0.000450143032585824,"up","mmu-miR-873a-3p"
-1.1291344739811,10.4130901387886,16.750882244047,4.26224415530266e-05,0.000474081192010857,"down","mmu-miR-20a-5p"
-1.84962203114973,4.99110712267969,16.3529891903035,5.25731767744606e-05,0.000574679208189794,"down","mmu-miR-96-5p"
1.60326146981532,4.31010589451454,15.6165688838167,7.75718866729377e-05,0.000833569087299025,"up","mmu-miR-383-5p"
-1.39912776656659,2.35798228313688,15.5203975004769,8.16197639773205e-05,0.000862448839360353,"down","mmu-miR-92a-1-5p"
-1.06577528092028,7.29819247922472,15.3600027123714,8.88492915642116e-05,0.000923450013962462,"down","mmu-miR-181c-5p"
-1.08563996125543,10.2088140518398,15.2088360572707,9.62519945256797e-05,0.000984254266601306,"down","mmu-miR-19b-3p"
-1.40283064100799,2.42016466737185,15.1571224383291,9.89244365580735e-05,0.000995525282187597,"down","mmu-miR-18a-3p"
-1.61548252084567,2.22511576134114,15.0700765563253,0.00010359250454536,0.00102621324815248,"down","mmu-miR-23a-5p"
1.53705475761584,4.50473573613438,14.858977945812,0.000115855296290232,0.00113003473612318,"up","mmu-miR-450a-1-3p"
1.2088400344124,7.21339666296604,14.1990683886555,0.000164451911797498,0.00156564193234573,"up","mmu-miR-154-3p"
1.11467452306957,13.0017857957688,14.1597595789117,0.000167923740377775,0.00156564193234573,"up","mmu-miR-199b-5p"
-1.43856988743828,1.23917959843675,14.1785453377378,0.000166255431908769,0.00156564193234573,"down","mmu-miR-129-1-3p"
-1.16977579749611,10.2095101674987,14.0947002473654,0.000173832880725189,0.00159724704898217,"down","mmu-miR-744-5p"
1.24342124491648,4.19496419464221,13.6627670164983,0.000218748916157107,0.00196242051304189,"up","mmu-miR-181a-2-3p"
1.12127761435514,6.43100645095413,13.6540538591335,0.000219766335056742,0.00196242051304189,"up","mmu-miR-376a-3p"
-1.11263827449878,7.71897841393864,13.2422067088997,0.000273715488105796,0.00241021693693159,"down","mmu-miR-17-3p"
-1.15441308342028,5.27195765608934,13.0146947610695,0.0003090561404328,0.00268413141143007,"down","mmu-miR-126a-3p"
-1.08161930119685,5.19906977509479,12.8994577899153,0.000328677335203403,0.00281596527728321,"down","mmu-miR-1981-5p"
1.06915713033801,13.3541562090934,12.8396369458187,0.000339353450638118,0.00286866783606089,"up","mmu-miR-99a-5p"
1.77730141002552,-0.00430999282768555,12.7427662936495,0.000357388707994548,0.00298137422195452,"up","mmu-miR-299b-3p"
1.16449274326377,2.33510338268506,11.653016991948,0.000640984950012881,0.00514410706719199,"up","mmu-miR-193b-5p"
1.4108426745821,1.60170554717669,11.3840401762825,0.00074077820173268,0.00587066724873149,"up","mmu-miR-188-3p"
-1.73131087384081,-0.0590965487704457,11.1612006049338,0.000835258509418532,0.00653770240705369,"down","mmu-miR-3075-5p"
-1.14390346880722,2.41307734284289,10.9072573773058,0.000957882394680087,0.0074060663198436,"down","mmu-miR-20a-3p"
1.14494466653198,11.7523283352539,10.7533774190997,0.00104089186220169,0.00795090892332374,"up","mmu-miR-30c-5p"
-1.75081751809108,0.470337457623395,10.4729672098953,0.00121134003043699,0.00914273308686964,"down","mmu-miR-3061-3p"
1.15722766420111,2.56507195218229,10.2852820741611,0.00134095518706063,0.00988564637902838,"up","mmu-miR-33-3p"
