"","database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","support_type","pubmed_id","type","score","disease_drug","paper_pubmedID"
"786","tarbase","MIMAT0000530","mmu-miR-21a-5p","Mbnl2","105559","ENSMUSG00000022139","HITS-CLIP","negative","19536157,23142080,23142080,23142080,29167373","validated",NA,NA,NA
"787","tarbase","MIMAT0000530","mmu-miR-21a-5p","Slc38a1","105727","ENSMUSG00000023169","HITS-CLIP//Microarrays","negative","23142080,23142080,23142080,25263593","validated",NA,NA,NA
"788","tarbase","MIMAT0000530","mmu-miR-21a-5p","Psat1","107272","ENSMUSG00000024640","HITS-CLIP//Microarrays","negative","23142080,23142080,23142080,25263593","validated",NA,NA,NA
"789","tarbase","MIMAT0000530","mmu-miR-21a-5p","Pdzd8","107368","ENSMUSG00000074746","HITS-CLIP//qCLASH","negative","23142080,23142080,23142080,23142080,31393953","validated",NA,NA,NA
"790","tarbase","MIMAT0000530","mmu-miR-21a-5p","Ank2","109676","ENSMUSG00000032826","HITS-CLIP","negative","19536157","validated",NA,NA,NA
"791","tarbase","MIMAT0000530","mmu-miR-21a-5p","Actn1","109711","ENSMUSG00000015143","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"792","tarbase","MIMAT0000530","mmu-miR-21a-5p","Lims1","110829","ENSMUSG00000019920","HITS-CLIP","negative","23142080,23142080,23142080,23142080","validated",NA,NA,NA
"793","tarbase","MIMAT0000530","mmu-miR-21a-5p","Slc19a2","116914","ENSMUSG00000040918","HITS-CLIP","negative","23142080,23597149,23597149,23597149,26203562","validated",NA,NA,NA
"794","tarbase","MIMAT0000530","mmu-miR-21a-5p","Sec63","140740","ENSMUSG00000019802","HITS-CLIP","negative","23142080,23142080,29167373,29167373","validated",NA,NA,NA
"795","tarbase","MIMAT0000530","mmu-miR-21a-5p","Snx18","170625","ENSMUSG00000042364","HITS-CLIP","negative","23142080,23142080,23142080","validated",NA,NA,NA
"796","tarbase","MIMAT0000530","mmu-miR-21a-5p","Flna","192176","ENSMUSG00000031328","HITS-CLIP","negative","23142080,23142080,29167373,29167373","validated",NA,NA,NA
"797","tarbase","MIMAT0000530","mmu-miR-21a-5p","Arhgap29","214137","ENSMUSG00000039831","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"798","tarbase","MIMAT0000530","mmu-miR-21a-5p","Nol10","217431","ENSMUSG00000061458","HITS-CLIP//Microarrays","negative","23142080,25263593","validated",NA,NA,NA
"799","tarbase","MIMAT0000530","mmu-miR-21a-5p","Fermt2","218952","ENSMUSG00000037712","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"800","tarbase","MIMAT0000530","mmu-miR-21a-5p","Ablim1","226251","ENSMUSG00000025085","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"801","tarbase","MIMAT0000530","mmu-miR-21a-5p","Cdc42bpa","226751","ENSMUSG00000026490","HITS-CLIP","negative","19536157","validated",NA,NA,NA
"802","tarbase","MIMAT0000530","mmu-miR-21a-5p","Ankrd13b","268445","ENSMUSG00000037907","Microarrays","negative","25263593","validated",NA,NA,NA
"803","tarbase","MIMAT0000530","mmu-miR-21a-5p","Rpl12","269261","ENSMUSG00000038900","Microarrays","negative","25263593","validated",NA,NA,NA
"804","tarbase","MIMAT0000530","mmu-miR-21a-5p","Eif5a","276770","ENSMUSG00000078812","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"805","tarbase","MIMAT0000530","mmu-miR-21a-5p","Flnb","286940","ENSMUSG00000025278","HITS-CLIP","negative","23142080,23597149,23597149","validated",NA,NA,NA
"806","tarbase","MIMAT0000530","mmu-miR-21a-5p","Ercc6","319955","ENSMUSG00000054051","HITS-CLIP","negative","23142080,29167373","validated",NA,NA,NA
"807","tarbase","MIMAT0000530","mmu-miR-21a-5p","Tpm4","326618","ENSMUSG00000031799","HITS-CLIP//Microarrays","negative","23142080,25263593","validated",NA,NA,NA
"808","tarbase","MIMAT0000530","mmu-miR-21a-5p","Flrt2","399558","ENSMUSG00000047414","HITS-CLIP//Microarrays","negative","19536157,29167373,25263593","validated",NA,NA,NA
"809","tarbase","MIMAT0000530","mmu-miR-21a-5p","Eif4g1","208643","ENSMUSG00000045983","HITS-CLIP//qCLASH","negative","23142080,23142080,23142080,23597149,23597149,23597149,23597149,29167373,29167373,31393953","validated",NA,NA,NA
"810","tarbase","MIMAT0000530","mmu-miR-21a-5p","Cdsn","386463","ENSMUSG00000039518","HITS-CLIP","negative","26203562","validated",NA,NA,NA
"811","tarbase","MIMAT0000530","mmu-miR-21a-5p","Cep170b","217882","ENSMUSG00000072825","HITS-CLIP//Microarrays","negative","23142080,23597149,25263593","validated",NA,NA,NA
"812","tarbase","MIMAT0000530","mmu-miR-21a-5p","Urb2","382038","ENSMUSG00000031976","HITS-CLIP","negative","23142080,23597149","validated",NA,NA,NA
"813","tarbase","MIMAT0000530","mmu-miR-21a-5p","Piezo1","234839","ENSMUSG00000014444","HITS-CLIP//Microarrays","negative","23142080,25263593","validated",NA,NA,NA
"814","tarbase","MIMAT0000530","mmu-miR-21a-5p","Smurf1","75788","ENSMUSG00000038780","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"815","tarbase","MIMAT0000530","mmu-miR-21a-5p","Cd44","12505","ENSMUSG00000005087","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"816","tarbase","MIMAT0000530","mmu-miR-21a-5p","Mex3c","240396","ENSMUSG00000037253","HITS-CLIP","negative","23142080,23142080,23142080","validated",NA,NA,NA
"817","tarbase","MIMAT0000530","mmu-miR-21a-5p","Coq10b","67876","ENSMUSG00000025981","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"818","tarbase","MIMAT0000530","mmu-miR-21a-5p","Filip1l","78749","ENSMUSG00000043336","HITS-CLIP//Microarrays","negative","23142080,23142080,29167373,25263593","validated",NA,NA,NA
"819","tarbase","MIMAT0000530","mmu-miR-21a-5p","Hbs1l","56422","ENSMUSG00000019977","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"820","tarbase","MIMAT0000530","mmu-miR-21a-5p","Timp1","21857","ENSMUSG00000001131","Microarrays","negative","25263593","validated",NA,NA,NA
"821","tarbase","MIMAT0000530","mmu-miR-21a-5p","Taf4b","72504","ENSMUSG00000054321","Microarrays","negative","25263593","validated",NA,NA,NA
"822","tarbase","MIMAT0000530","mmu-miR-21a-5p","AW209491","105351","ENSMUSG00000039182","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"823","tarbase","MIMAT0000530","mmu-miR-21a-5p","Kctd9","105440","ENSMUSG00000034327","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"824","tarbase","MIMAT0000530","mmu-miR-21a-5p","Uba3","22200","ENSMUSG00000030061","HITS-CLIP//qCLASH","negative","23142080,31393953","validated",NA,NA,NA
"825","tarbase","MIMAT0000530","mmu-miR-21a-5p","Nudcd1","67429","ENSMUSG00000038736","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"826","tarbase","MIMAT0000530","mmu-miR-21a-5p","Serbp1","66870","ENSMUSG00000036371","HITS-CLIP","negative","23142080,23142080,23142080,29167373,29167373","validated",NA,NA,NA
"827","tarbase","MIMAT0000530","mmu-miR-21a-5p","Tcf20","21411","ENSMUSG00000041852","HITS-CLIP","negative","23142080,23142080,23142080,29167373","validated",NA,NA,NA
"828","tarbase","MIMAT0000530","mmu-miR-21a-5p","Rhbdd1","76867","ENSMUSG00000026142","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"829","tarbase","MIMAT0000530","mmu-miR-21a-5p","Lrrc8d","231549","ENSMUSG00000046079","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"830","tarbase","MIMAT0000530","mmu-miR-21a-5p","Tiam2","24001","ENSMUSG00000023800","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"831","tarbase","MIMAT0000530","mmu-miR-21a-5p","Plcxd2","433022","ENSMUSG00000087141","HITS-CLIP//Microarrays","negative","23142080,23142080,23597149,25263593","validated",NA,NA,NA
"832","tarbase","MIMAT0000530","mmu-miR-21a-5p","Slc39a14","213053","ENSMUSG00000022094","HITS-CLIP","negative","23597149,23597149","validated",NA,NA,NA
"833","tarbase","MIMAT0000530","mmu-miR-21a-5p","Tiam1","21844","ENSMUSG00000002489","HITS-CLIP","negative","23142080,23142080,23142080,29167373","validated",NA,NA,NA
"834","tarbase","MIMAT0000530","mmu-miR-21a-5p","Nfkbiz","80859","ENSMUSG00000035356","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"835","tarbase","MIMAT0000530","mmu-miR-21a-5p","Tcea1","21399","ENSMUSG00000033813","qCLASH","negative","31393953","validated",NA,NA,NA
"836","tarbase","MIMAT0000530","mmu-miR-21a-5p","Kctd10","330171","ENSMUSG00000001098","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"837","tarbase","MIMAT0000530","mmu-miR-21a-5p","Eda2r","245527","ENSMUSG00000034457","Microarrays","negative","25263593","validated",NA,NA,NA
"838","tarbase","MIMAT0000530","mmu-miR-21a-5p","Tnfrsf12a","27279","ENSMUSG00000023905","Microarrays","negative","25263593","validated",NA,NA,NA
"839","tarbase","MIMAT0000530","mmu-miR-21a-5p","Phactr4","100169","ENSMUSG00000066043","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"840","tarbase","MIMAT0000530","mmu-miR-21a-5p","Myef2","17876","ENSMUSG00000027201","Microarrays","negative","25263593","validated",NA,NA,NA
"841","tarbase","MIMAT0000530","mmu-miR-21a-5p","Aen","68048","ENSMUSG00000030609","Microarrays","negative","25263593","validated",NA,NA,NA
"842","tarbase","MIMAT0000530","mmu-miR-21a-5p","Rabggtb","19352","ENSMUSG00000038975","HITS-CLIP","negative","23142080,23597149","validated",NA,NA,NA
"843","tarbase","MIMAT0000530","mmu-miR-21a-5p","Gtse1","29870","ENSMUSG00000022385","Microarrays","negative","25263593","validated",NA,NA,NA
"844","tarbase","MIMAT0000530","mmu-miR-21a-5p","Mthfd1l","270685","ENSMUSG00000040675","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"845","tarbase","MIMAT0000530","mmu-miR-21a-5p","Psrc1","56742","ENSMUSG00000068744","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"846","tarbase","MIMAT0000530","mmu-miR-21a-5p","Abcf2","27407","ENSMUSG00000028953","HITS-CLIP","negative","23142080,23597149","validated",NA,NA,NA
"847","tarbase","MIMAT0000530","mmu-miR-21a-5p","Pdlim5","56376","ENSMUSG00000028273","HITS-CLIP","negative","23597149,29167373,29167373,29167373","validated",NA,NA,NA
"848","tarbase","MIMAT0000530","mmu-miR-21a-5p","Arhgef2","16800","ENSMUSG00000028059","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"849","tarbase","MIMAT0000530","mmu-miR-21a-5p","Ghitm","66092","ENSMUSG00000041028","HITS-CLIP","negative","23142080,23142080,23597149","validated",NA,NA,NA
"850","tarbase","MIMAT0000530","mmu-miR-21a-5p","Cdr2","12585","ENSMUSG00000030878","HITS-CLIP","negative","23142080,23597149","validated",NA,NA,NA
"851","tarbase","MIMAT0000530","mmu-miR-21a-5p","Chd1","12648","ENSMUSG00000023852","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"852","tarbase","MIMAT0000530","mmu-miR-21a-5p","Col5a2","12832","ENSMUSG00000026042","Microarrays","negative","25263593","validated",NA,NA,NA
"853","tarbase","MIMAT0000530","mmu-miR-21a-5p","Csrp1","13007","ENSMUSG00000026421","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"854","tarbase","MIMAT0000530","mmu-miR-21a-5p","Fscn1","14086","ENSMUSG00000029581","Microarrays","negative","25263593","validated",NA,NA,NA
"855","tarbase","MIMAT0000530","mmu-miR-21a-5p","Fosl2","14284","ENSMUSG00000029135","HITS-CLIP","negative","23142080,23142080,23142080","validated",NA,NA,NA
"856","tarbase","MIMAT0000530","mmu-miR-21a-5p","Hspa4","15525","ENSMUSG00000020361","HITS-CLIP","negative","23142080,23142080,23597149,23597149,31433990","validated",NA,NA,NA
"857","tarbase","MIMAT0000530","mmu-miR-21a-5p","Mthfd2","17768","ENSMUSG00000005667","HITS-CLIP//Microarrays","negative","23142080,23597149,25263593","validated",NA,NA,NA
"858","tarbase","MIMAT0000530","mmu-miR-21a-5p","Nqo1","18104","ENSMUSG00000003849","Microarrays","negative","25263593","validated",NA,NA,NA
"859","tarbase","MIMAT0000530","mmu-miR-21a-5p","Tnfrsf11b","18383","ENSMUSG00000063727","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"860","tarbase","MIMAT0000530","mmu-miR-21a-5p","Pabpc1","18458","ENSMUSG00000022283","HITS-CLIP//qCLASH","negative","23142080,23142080,31393953,31393953","validated",NA,NA,NA
"861","tarbase","MIMAT0000530","mmu-miR-21a-5p","Pla2g4a","18783","ENSMUSG00000056220","HITS-CLIP//Microarrays","negative","29167373,25263593","validated",NA,NA,NA
"862","tarbase","MIMAT0000530","mmu-miR-21a-5p","Serpine1","18787","ENSMUSG00000037411","Microarrays","negative","25263593","validated",NA,NA,NA
"863","tarbase","MIMAT0000530","mmu-miR-21a-5p","Plxna1","18844","ENSMUSG00000030084","HITS-CLIP//Microarrays","negative","29167373,25263593","validated",NA,NA,NA
"864","tarbase","MIMAT0000530","mmu-miR-21a-5p","Polr1a","20019","ENSMUSG00000049553","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"865","tarbase","MIMAT0000530","mmu-miR-21a-5p","Rrm2","20135","ENSMUSG00000020649","qCLASH//Microarrays","negative","31393953,25263593,25263593","validated",NA,NA,NA
"866","tarbase","MIMAT0000530","mmu-miR-21a-5p","Slc16a1","20501","ENSMUSG00000032902","HITS-CLIP","negative","19536157","validated",NA,NA,NA
"867","tarbase","MIMAT0000530","mmu-miR-21a-5p","Ran","19384","ENSMUSG00000029430","HITS-CLIP","negative","19536157","validated",NA,NA,NA
"868","tarbase","MIMAT0000530","mmu-miR-21a-5p","Pdia4","12304","ENSMUSG00000025823","HITS-CLIP","negative","23142080,23142080,23597149,23597149","validated",NA,NA,NA
"869","tarbase","MIMAT0000530","mmu-miR-21a-5p","Eif3a","13669","ENSMUSG00000024991","HITS-CLIP//qCLASH","negative","23142080,23142080,23142080,23597149,23597149,31393953","validated",NA,NA,NA
"870","tarbase","MIMAT0000530","mmu-miR-21a-5p","Hsp90aa1","15519","ENSMUSG00000021270","HITS-CLIP//Microarrays","negative","23142080,25263593","validated",NA,NA,NA
"871","tarbase","MIMAT0000530","mmu-miR-21a-5p","Hspa9","15526","ENSMUSG00000024359","HITS-CLIP","negative","23142080,23597149,23597149,29167373","validated",NA,NA,NA
"872","tarbase","MIMAT0000530","mmu-miR-21a-5p","Lats1","16798","ENSMUSG00000040021","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"873","tarbase","MIMAT0000530","mmu-miR-21a-5p","Maff","17133","ENSMUSG00000042622","HITS-CLIP//Microarrays","negative","23142080,25263593","validated",NA,NA,NA
"874","tarbase","MIMAT0000530","mmu-miR-21a-5p","Mdm2","17246","ENSMUSG00000020184","HITS-CLIP","negative","23142080,23142080,29167373","validated",NA,NA,NA
"875","tarbase","MIMAT0000530","mmu-miR-21a-5p","Cited2","17684","ENSMUSG00000039910","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"876","tarbase","MIMAT0000530","mmu-miR-21a-5p","Ncl","17975","ENSMUSG00000026234","HITS-CLIP","negative","19536157","validated",NA,NA,NA
"877","tarbase","MIMAT0000530","mmu-miR-21a-5p","Pdcd11","18572","ENSMUSG00000025047","HITS-CLIP","negative","23142080,23597149","validated",NA,NA,NA
"878","tarbase","MIMAT0000530","mmu-miR-21a-5p","Plaur","18793","ENSMUSG00000046223","Microarrays","negative","25263593","validated",NA,NA,NA
"879","tarbase","MIMAT0000530","mmu-miR-21a-5p","Pa2g4","18813","ENSMUSG00000025364","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"880","tarbase","MIMAT0000530","mmu-miR-21a-5p","Ptprf","19268","ENSMUSG00000033295","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"881","tarbase","MIMAT0000530","mmu-miR-21a-5p","Sema7a","20361","ENSMUSG00000038264","HITS-CLIP","negative","19536157,23142080,23142080,23142080","validated",NA,NA,NA
"882","tarbase","MIMAT0000530","mmu-miR-21a-5p","Eif1","20918","ENSMUSG00000035530","HITS-CLIP","negative","23142080,29167373","validated",NA,NA,NA
"883","tarbase","MIMAT0000530","mmu-miR-21a-5p","Tagln","21345","ENSMUSG00000032085","Microarrays","negative","25263593","validated",NA,NA,NA
"884","tarbase","MIMAT0000530","mmu-miR-21a-5p","Hsp90b1","22027","ENSMUSG00000020048","HITS-CLIP","negative","23142080,23597149","validated",NA,NA,NA
"885","tarbase","MIMAT0000530","mmu-miR-21a-5p","Uchl1","22223","ENSMUSG00000029223","Microarrays","negative","25263593","validated",NA,NA,NA
"886","tarbase","MIMAT0000530","mmu-miR-21a-5p","Zyx","22793","ENSMUSG00000029860","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"887","tarbase","MIMAT0000530","mmu-miR-21a-5p","Polk","27015","ENSMUSG00000021668","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"888","tarbase","MIMAT0000530","mmu-miR-21a-5p","Ifrd1","15982","ENSMUSG00000001627","HITS-CLIP//Microarrays","negative","23142080,23142080,23142080,29167373,25263593","validated",NA,NA,NA
"889","tarbase","MIMAT0000530","mmu-miR-21a-5p","Phlda3","27280","ENSMUSG00000041801","HITS-CLIP//Microarrays","negative","31433990,25263593","validated",NA,NA,NA
"890","tarbase","MIMAT0000530","mmu-miR-21a-5p","Timm8a1","30058","ENSMUSG00000048007","Microarrays","negative","25263593","validated",NA,NA,NA
"891","tarbase","MIMAT0000530","mmu-miR-21a-5p","Crim1","50766","ENSMUSG00000024074","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"892","tarbase","MIMAT0000530","mmu-miR-21a-5p","Bysl","53414","ENSMUSG00000023988","HITS-CLIP//Microarrays","negative","23142080,25263593","validated",NA,NA,NA
"893","tarbase","MIMAT0000530","mmu-miR-21a-5p","Nfil3","18030","ENSMUSG00000056749","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"894","tarbase","MIMAT0000530","mmu-miR-21a-5p","Nop58","55989","ENSMUSG00000026020","Microarrays","negative","25263593","validated",NA,NA,NA
"895","tarbase","MIMAT0000530","mmu-miR-21a-5p","Ddx21","56200","ENSMUSG00000020075","HITS-CLIP//qCLASH//Microarrays","negative","29167373,31393953,25263593","validated",NA,NA,NA
"896","tarbase","MIMAT0000530","mmu-miR-21a-5p","Ube2j1","56228","ENSMUSG00000028277","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"897","tarbase","MIMAT0000530","mmu-miR-21a-5p","Aldh18a1","56454","ENSMUSG00000025007","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"898","tarbase","MIMAT0000530","mmu-miR-21a-5p","Hnrnph1","59013","ENSMUSG00000007850","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"899","tarbase","MIMAT0000530","mmu-miR-21a-5p","Nek7","59125","ENSMUSG00000026393","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"900","tarbase","MIMAT0000530","mmu-miR-21a-5p","Herpud1","64209","ENSMUSG00000031770","HITS-CLIP","negative","23142080,23597149","validated",NA,NA,NA
"901","tarbase","MIMAT0000530","mmu-miR-21a-5p","Pmepa1","65112","ENSMUSG00000038400","HITS-CLIP","negative","23142080,29167373","validated",NA,NA,NA
"902","tarbase","MIMAT0000530","mmu-miR-21a-5p","Crip2","68337","ENSMUSG00000006356","Microarrays","negative","25263593","validated",NA,NA,NA
"903","tarbase","MIMAT0000530","mmu-miR-21a-5p","Mtap","66902","ENSMUSG00000062937","HITS-CLIP//Microarrays","negative","23142080,25263593","validated",NA,NA,NA
"904","tarbase","MIMAT0000530","mmu-miR-21a-5p","Smurf2","66313","ENSMUSG00000018363","HITS-CLIP","negative","23142080,23142080,23142080,29167373,31433990","validated",NA,NA,NA
"905","tarbase","MIMAT0000530","mmu-miR-21a-5p","Rras2","66922","ENSMUSG00000055723","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"906","tarbase","MIMAT0000530","mmu-miR-21a-5p","Srfbp1","67222","ENSMUSG00000024528","qCLASH","negative","31393953","validated",NA,NA,NA
"907","tarbase","MIMAT0000530","mmu-miR-21a-5p","Rrp15","67223","ENSMUSG00000001305","HITS-CLIP","negative","29167373","validated",NA,NA,NA
"908","tarbase","MIMAT0000530","mmu-miR-21a-5p","Ppa1","67895","ENSMUSG00000020089","Microarrays","negative","25263593","validated",NA,NA,NA
"909","tarbase","MIMAT0000530","mmu-miR-21a-5p","Rps27l","67941","ENSMUSG00000036781","HITS-CLIP//qCLASH","negative","23142080,23597149,31393953","validated",NA,NA,NA
"910","tarbase","MIMAT0000530","mmu-miR-21a-5p","Chac1","69065","ENSMUSG00000027313","Microarrays","negative","25263593","validated",NA,NA,NA
"911","tarbase","MIMAT0000530","mmu-miR-21a-5p","Ptar1","72351","ENSMUSG00000074925","HITS-CLIP","negative","23142080,23142080,31433990","validated",NA,NA,NA
"912","tarbase","MIMAT0000530","mmu-miR-21a-5p","Shmt2","108037","ENSMUSG00000025403","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"913","tarbase","MIMAT0000530","mmu-miR-21a-5p","Zfp131","72465","ENSMUSG00000094870","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"914","tarbase","MIMAT0000530","mmu-miR-21a-5p","Larp1","73158","ENSMUSG00000037331","HITS-CLIP","negative","23142080,23142080,23597149,29167373","validated",NA,NA,NA
"915","tarbase","MIMAT0000530","mmu-miR-21a-5p","Vgll3","73569","ENSMUSG00000091243","Microarrays","negative","25263593","validated",NA,NA,NA
"916","tarbase","MIMAT0000530","mmu-miR-21a-5p","Idh3a","67834","ENSMUSG00000032279","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"917","tarbase","MIMAT0000530","mmu-miR-21a-5p","Prss23","76453","ENSMUSG00000039405","Microarrays","negative","25263593","validated",NA,NA,NA
"918","tarbase","MIMAT0000530","mmu-miR-21a-5p","Lrrc59","98238","ENSMUSG00000020869","HITS-CLIP","negative","19536157,23142080,23142080,23142080,23142080","validated",NA,NA,NA
"919","tarbase","MIMAT0000530","mmu-miR-21a-5p","Ppp1r15b","108954","ENSMUSG00000046062","HITS-CLIP","negative","19536157,23142080,23597149,23597149","validated",NA,NA,NA
"920","tarbase","MIMAT0000530","mmu-miR-21a-5p","Dst","13518","ENSMUSG00000026131","HITS-CLIP","negative","19536157,19536157","validated",NA,NA,NA
"921","tarbase","MIMAT0000530","mmu-miR-21a-5p","Psph","100678","ENSMUSG00000029446","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"922","tarbase","MIMAT0000530","mmu-miR-21a-5p","Ripk2","192656","ENSMUSG00000041135","qCLASH","negative","31393953,31393953","validated",NA,NA,NA
"923","tarbase","MIMAT0000530","mmu-miR-21a-5p","Etf1","225363","ENSMUSG00000024360","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"924","tarbase","MIMAT0000530","mmu-miR-21a-5p","Me2","107029","ENSMUSG00000024556","HITS-CLIP","negative","23142080,23142080","validated",NA,NA,NA
"925","tarbase","MIMAT0000530","mmu-miR-21a-5p","Farp2","227377","ENSMUSG00000034066","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"926","tarbase","MIMAT0000530","mmu-miR-21a-5p","Cth","107869","ENSMUSG00000028179","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"927","tarbase","MIMAT0000530","mmu-miR-21a-5p","Eif3c","56347","ENSMUSG00000030738","HITS-CLIP//qCLASH","negative","23142080,23142080,23597149,29167373,31393953","validated",NA,NA,NA
"928","tarbase","MIMAT0000530","mmu-miR-21a-5p","Las1l","76130","ENSMUSG00000057421","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"929","tarbase","MIMAT0000530","mmu-miR-21a-5p","Nomo1","211548","ENSMUSG00000030835","HITS-CLIP//Microarrays","negative","23142080,25263593","validated",NA,NA,NA
"930","tarbase","MIMAT0000530","mmu-miR-21a-5p","Cd109","235505","ENSMUSG00000046186","Microarrays","negative","25263593","validated",NA,NA,NA
"931","tarbase","MIMAT0000530","mmu-miR-21a-5p","Grwd1","101612","ENSMUSG00000053801","Microarrays","negative","25263593","validated",NA,NA,NA
"932","tarbase","MIMAT0000530","mmu-miR-21a-5p","Gnl3","30877","ENSMUSG00000042354","HITS-CLIP//qCLASH","negative","23142080,23142080,31393953","validated",NA,NA,NA
"933","tarbase","MIMAT0000530","mmu-miR-21a-5p","Zmpste24","230709","ENSMUSG00000043207","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"934","tarbase","MIMAT0000530","mmu-miR-21a-5p","Uba6","231380","ENSMUSG00000035898","HITS-CLIP","negative","23142080,23142080,23142080,23142080,23597149","validated",NA,NA,NA
"935","tarbase","MIMAT0000530","mmu-miR-21a-5p","Naa25","231713","ENSMUSG00000042719","HITS-CLIP","negative","23142080,23142080,23142080,29167373","validated",NA,NA,NA
"936","tarbase","MIMAT0000530","mmu-miR-21a-5p","Trib3","228775","ENSMUSG00000032715","Microarrays","negative","25263593","validated",NA,NA,NA
"937","tarbase","MIMAT0000530","mmu-miR-21a-5p","Mical2","320878","ENSMUSG00000038244","HITS-CLIP","negative","29167373,29167373","validated",NA,NA,NA
"938","tarbase","MIMAT0000530","mmu-miR-21a-5p","Wipi2","74781","ENSMUSG00000029578","HITS-CLIP","negative","23142080,23597149","validated",NA,NA,NA
"939","tarbase","MIMAT0000530","mmu-miR-21a-5p","Pkn2","109333","ENSMUSG00000004591","HITS-CLIP","negative","23142080,23597149,29167373,29167373","validated",NA,NA,NA
"940","tarbase","MIMAT0000530","mmu-miR-21a-5p","Gprc5a","232431","ENSMUSG00000046733","HITS-CLIP","negative","23142080","validated",NA,NA,NA
"941","tarbase","MIMAT0000530","mmu-miR-21a-5p","Atxn2l","233871","ENSMUSG00000032637","HITS-CLIP","negative","23142080,29167373","validated",NA,NA,NA
"942","tarbase","MIMAT0000530","mmu-miR-21a-5p","Rrp12","107094","ENSMUSG00000035049","HITS-CLIP//Microarrays","negative","23597149,25263593","validated",NA,NA,NA
"943","tarbase","MIMAT0000530","mmu-miR-21a-5p","Gpr176","381413","ENSMUSG00000040133","Microarrays","negative","25263593","validated",NA,NA,NA
"944","tarbase","MIMAT0000530","mmu-miR-21a-5p","Atf4","11911","ENSMUSG00000042406","HITS-CLIP","negative","23142080,23142080,31433990","validated",NA,NA,NA
"945","tarbase","MIMAT0000530","mmu-miR-21a-5p","Gadd45g","23882","ENSMUSG00000021453","Microarrays","negative","25263593","validated",NA,NA,NA
"946","tarbase","MIMAT0000530","mmu-miR-21a-5p","Phgdh","236539","ENSMUSG00000053398","qCLASH//Microarrays","negative","31393953,25263593","validated",NA,NA,NA
"947","tarbase","MIMAT0000530","mmu-miR-21a-5p","Steap1","70358","ENSMUSG00000015652","Microarrays","negative","25263593","validated",NA,NA,NA
"948","tarbase","MIMAT0000530","mmu-miR-21a-5p","Cyp20a1","77951","ENSMUSG00000049439","HITS-CLIP","negative","23142080,23142080,29167373","validated",NA,NA,NA
"949","tarbase","MIMAT0000530","mmu-miR-21a-5p","Asns","27053","ENSMUSG00000029752","HITS-CLIP//Microarrays","negative","23142080,25263593","validated",NA,NA,NA
"950","tarbase","MIMAT0000530","mmu-miR-21a-5p","Clcf1","56708","ENSMUSG00000040663","HITS-CLIP","negative","23142080","validated",NA,NA,NA
