"","database","mature_mirna_acc","mature_mirna_id","target_symbol","target_entrez","target_ensembl","experiment","support_type","pubmed_id","type","score","disease_drug","paper_pubmedID"
"2894","tarbase","MIMAT0000246","mmu-miR-122-5p","AI467606","101602","ENSMUSG00000045165","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2895","tarbase","MIMAT0000246","mmu-miR-122-5p","Pld4","104759","ENSMUSG00000052160","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2896","tarbase","MIMAT0000246","mmu-miR-122-5p","Myo1e","71602","ENSMUSG00000032220","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2897","tarbase","MIMAT0000246","mmu-miR-122-5p","Fn3krp","238024","ENSMUSG00000039253","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2898","tarbase","MIMAT0000246","mmu-miR-122-5p","Gpr183","321019","ENSMUSG00000051212","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2899","tarbase","MIMAT0000246","mmu-miR-122-5p","Plekhm1","353047","ENSMUSG00000034247","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2900","tarbase","MIMAT0000246","mmu-miR-122-5p","Slc17a9","228993","ENSMUSG00000023393","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2901","tarbase","MIMAT0000246","mmu-miR-122-5p","P2ry6","233571","ENSMUSG00000048779","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2902","tarbase","MIMAT0000246","mmu-miR-122-5p","Slfn5","327978","ENSMUSG00000054404","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2903","tarbase","MIMAT0000246","mmu-miR-122-5p","Snapc5","330959","ENSMUSG00000032398","RNA-Seq","negative","25263593","validated",NA,NA,NA
"2904","tarbase","MIMAT0000246","mmu-miR-122-5p","Klhl6","239743","ENSMUSG00000043008","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2905","tarbase","MIMAT0000246","mmu-miR-122-5p","Sh3tc1","231147","ENSMUSG00000036553","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2906","tarbase","MIMAT0000246","mmu-miR-122-5p","Rnf31","268749","ENSMUSG00000047098","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2907","tarbase","MIMAT0000246","mmu-miR-122-5p","Cox19","68033","ENSMUSG00000045438","RNA-Seq","negative","25263593","validated",NA,NA,NA
"2908","tarbase","MIMAT0000246","mmu-miR-122-5p","Tmem140","68487","ENSMUSG00000057137","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2909","tarbase","MIMAT0000246","mmu-miR-122-5p","Zfp273","212569","ENSMUSG00000030446","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2910","tarbase","MIMAT0000246","mmu-miR-122-5p","Acss3","380660","ENSMUSG00000035948","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"2911","tarbase","MIMAT0000246","mmu-miR-122-5p","Mrpl48","52443","ENSMUSG00000030706","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2912","tarbase","MIMAT0000246","mmu-miR-122-5p","Phf11d","219132","ENSMUSG00000068245","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2913","tarbase","MIMAT0000246","mmu-miR-122-5p","Fam171a2","217219","ENSMUSG00000034685","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2914","tarbase","MIMAT0000246","mmu-miR-122-5p","Clec4a1","269799","ENSMUSG00000049037","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2915","tarbase","MIMAT0000246","mmu-miR-122-5p","Col8a2","329941","ENSMUSG00000056174","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2916","tarbase","MIMAT0000246","mmu-miR-122-5p","Cyb561a3","225912","ENSMUSG00000034445","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2917","tarbase","MIMAT0000246","mmu-miR-122-5p","Tlr13","279572","ENSMUSG00000033777","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2918","tarbase","MIMAT0000246","mmu-miR-122-5p","Man1c1","230815","ENSMUSG00000037306","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2919","tarbase","MIMAT0000246","mmu-miR-122-5p","Tmsb15l","399591","ENSMUSG00000072955","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2920","tarbase","MIMAT0000246","mmu-miR-122-5p","Cercam","99151","ENSMUSG00000039787","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2921","tarbase","MIMAT0000246","mmu-miR-122-5p","Osbpl1a","64291","ENSMUSG00000044252","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"2922","tarbase","MIMAT0000246","mmu-miR-122-5p","Trappc1","245828","ENSMUSG00000049299","HITS-CLIP","negative","23597149,23597149","validated",NA,NA,NA
"2923","tarbase","MIMAT0000246","mmu-miR-122-5p","Rtn2","20167","ENSMUSG00000030401","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2924","tarbase","MIMAT0000246","mmu-miR-122-5p","Hk3","212032","ENSMUSG00000025877","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2925","tarbase","MIMAT0000246","mmu-miR-122-5p","Cd63","12512","ENSMUSG00000025351","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2926","tarbase","MIMAT0000246","mmu-miR-122-5p","Ndufa4l2","407790","ENSMUSG00000040280","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2927","tarbase","MIMAT0000246","mmu-miR-122-5p","Blnk","17060","ENSMUSG00000061132","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2928","tarbase","MIMAT0000246","mmu-miR-122-5p","Msh2","17685","ENSMUSG00000024151","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2929","tarbase","MIMAT0000246","mmu-miR-122-5p","Pcolce","18542","ENSMUSG00000029718","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2930","tarbase","MIMAT0000246","mmu-miR-122-5p","Pik3r2","18709","ENSMUSG00000031834","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2931","tarbase","MIMAT0000246","mmu-miR-122-5p","Xrcc1","22594","ENSMUSG00000051768","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"2932","tarbase","MIMAT0000246","mmu-miR-122-5p","Hyal2","15587","ENSMUSG00000010047","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2933","tarbase","MIMAT0000246","mmu-miR-122-5p","Rbp1","19659","ENSMUSG00000046402","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2934","tarbase","MIMAT0000246","mmu-miR-122-5p","Mmp23","26561","ENSMUSG00000029061","RNA-Seq","negative","25263593","validated",NA,NA,NA
"2935","tarbase","MIMAT0000246","mmu-miR-122-5p","Cpxm1","56264","ENSMUSG00000027408","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2936","tarbase","MIMAT0000246","mmu-miR-122-5p","Maged1","94275","ENSMUSG00000025151","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"2937","tarbase","MIMAT0000246","mmu-miR-122-5p","Stard10","56018","ENSMUSG00000030688","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"2938","tarbase","MIMAT0000246","mmu-miR-122-5p","Lrp10","65107","ENSMUSG00000022175","RPF-Seq//RNA-Seq//AGO-IP","negative","25263593,25263593,24810853","validated",NA,NA,NA
"2939","tarbase","MIMAT0000246","mmu-miR-122-5p","Zfpl1","81909","ENSMUSG00000024792","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2940","tarbase","MIMAT0000246","mmu-miR-122-5p","Evpl","14027","ENSMUSG00000034282","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2941","tarbase","MIMAT0000246","mmu-miR-122-5p","Acot13","66834","ENSMUSG00000006717","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"2942","tarbase","MIMAT0000246","mmu-miR-122-5p","Slc25a35","71998","ENSMUSG00000018740","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"2943","tarbase","MIMAT0000246","mmu-miR-122-5p","Slc35b2","73836","ENSMUSG00000037089","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2944","tarbase","MIMAT0000246","mmu-miR-122-5p","Clybl","69634","ENSMUSG00000025545","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"2945","tarbase","MIMAT0000246","mmu-miR-122-5p","Cd248","70445","ENSMUSG00000056481","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2946","tarbase","MIMAT0000246","mmu-miR-122-5p","Gmppa","69080","ENSMUSG00000033021","HITS-CLIP//RPF-Seq//RNA-Seq","negative","23597149,25263593,25263593","validated",NA,NA,NA
"2947","tarbase","MIMAT0000246","mmu-miR-122-5p","Mgat5","107895","ENSMUSG00000036155","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2948","tarbase","MIMAT0000246","mmu-miR-122-5p","Pgap2","233575","ENSMUSG00000030990","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2949","tarbase","MIMAT0000246","mmu-miR-122-5p","Fbxo7","69754","ENSMUSG00000001786","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"2950","tarbase","MIMAT0000246","mmu-miR-122-5p","Trpt1","107328","ENSMUSG00000047656","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2951","tarbase","MIMAT0000246","mmu-miR-122-5p","Fermt3","108101","ENSMUSG00000024965","RNA-Seq","negative","25263593","validated",NA,NA,NA
"2952","tarbase","MIMAT0000246","mmu-miR-122-5p","Hps6","20170","ENSMUSG00000074811","HITS-CLIP//RPF-Seq","negative","23597149,25263593","validated",NA,NA,NA
"2953","tarbase","MIMAT0000246","mmu-miR-122-5p","Cfp","18636","ENSMUSG00000001128","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2954","tarbase","MIMAT0000246","mmu-miR-122-5p","Rnd2","11858","ENSMUSG00000001313","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2955","tarbase","MIMAT0000246","mmu-miR-122-5p","Psmc3","19182","ENSMUSG00000002102","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"2956","tarbase","MIMAT0000246","mmu-miR-122-5p","Rec8","56739","ENSMUSG00000002324","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2957","tarbase","MIMAT0000246","mmu-miR-122-5p","Fkbp11","66120","ENSMUSG00000003355","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"2958","tarbase","MIMAT0000246","mmu-miR-122-5p","Abcb4","18670","ENSMUSG00000042476","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2959","tarbase","MIMAT0000246","mmu-miR-122-5p","Gstm5","14866","ENSMUSG00000004032","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2960","tarbase","MIMAT0000246","mmu-miR-122-5p","Etfb","110826","ENSMUSG00000004610","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"2961","tarbase","MIMAT0000246","mmu-miR-122-5p","Tmem147","69804","ENSMUSG00000006315","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2962","tarbase","MIMAT0000246","mmu-miR-122-5p","Cox4i2","84682","ENSMUSG00000009876","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2963","tarbase","MIMAT0000246","mmu-miR-122-5p","Apip","56369","ENSMUSG00000010911","HITS-CLIP","negative","23597149,23597149","validated",NA,NA,NA
"2964","tarbase","MIMAT0000246","mmu-miR-122-5p","Dennd1c","70785","ENSMUSG00000002668","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2965","tarbase","MIMAT0000246","mmu-miR-122-5p","Trpv2","22368","ENSMUSG00000018507","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2966","tarbase","MIMAT0000246","mmu-miR-122-5p","Pdlim4","30794","ENSMUSG00000020388","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2967","tarbase","MIMAT0000246","mmu-miR-122-5p","Cog1","16834","ENSMUSG00000018661","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"2968","tarbase","MIMAT0000246","mmu-miR-122-5p","Cd68","12514","ENSMUSG00000018774","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2969","tarbase","MIMAT0000246","mmu-miR-122-5p","Smpd2","20598","ENSMUSG00000019822","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2970","tarbase","MIMAT0000246","mmu-miR-122-5p","Flywch2","76917","ENSMUSG00000023911","RNA-Seq","negative","25263593","validated",NA,NA,NA
"2971","tarbase","MIMAT0000246","mmu-miR-122-5p","Slc15a3","65221","ENSMUSG00000024737","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2972","tarbase","MIMAT0000246","mmu-miR-122-5p","Clec3b","21922","ENSMUSG00000025784","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2973","tarbase","MIMAT0000246","mmu-miR-122-5p","Cox20","66359","ENSMUSG00000026500","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"2974","tarbase","MIMAT0000246","mmu-miR-122-5p","Slamf9","98365","ENSMUSG00000026548","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2975","tarbase","MIMAT0000246","mmu-miR-122-5p","Fcna","14133","ENSMUSG00000026938","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2976","tarbase","MIMAT0000246","mmu-miR-122-5p","Entpd2","12496","ENSMUSG00000015085","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2977","tarbase","MIMAT0000246","mmu-miR-122-5p","Ssna1","68475","ENSMUSG00000026966","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2978","tarbase","MIMAT0000246","mmu-miR-122-5p","Mad2l2","71890","ENSMUSG00000029003","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"2979","tarbase","MIMAT0000246","mmu-miR-122-5p","Gng11","66066","ENSMUSG00000032766","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2980","tarbase","MIMAT0000246","mmu-miR-122-5p","Plbd1","66857","ENSMUSG00000030214","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2981","tarbase","MIMAT0000246","mmu-miR-122-5p","Lcmt1","30949","ENSMUSG00000030763","HITS-CLIP//RNA-Seq//RPF-Seq","negative","23597149,25263593,25263593","validated",NA,NA,NA
"2982","tarbase","MIMAT0000246","mmu-miR-122-5p","Snx20","71607","ENSMUSG00000031662","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2983","tarbase","MIMAT0000246","mmu-miR-122-5p","Dpep2","319446","ENSMUSG00000053687","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2984","tarbase","MIMAT0000246","mmu-miR-122-5p","Slfn2","20556","ENSMUSG00000072620","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2985","tarbase","MIMAT0000246","mmu-miR-122-5p","Rfc3","69263","ENSMUSG00000033970","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2986","tarbase","MIMAT0000246","mmu-miR-122-5p","Cpz","242939","ENSMUSG00000036596","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2987","tarbase","MIMAT0000246","mmu-miR-122-5p","Sntb1","20649","ENSMUSG00000060429","RNA-Seq","negative","25263593","validated",NA,NA,NA
"2988","tarbase","MIMAT0000246","mmu-miR-122-5p","Adamts2","216725","ENSMUSG00000036545","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2989","tarbase","MIMAT0000246","mmu-miR-122-5p","H2-DMa","14998","ENSMUSG00000037649","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2990","tarbase","MIMAT0000246","mmu-miR-122-5p","Lgals3bp","19039","ENSMUSG00000033880","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2991","tarbase","MIMAT0000246","mmu-miR-122-5p","C1qb","12260","ENSMUSG00000036905","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2992","tarbase","MIMAT0000246","mmu-miR-122-5p","Nenf","66208","ENSMUSG00000037499","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2993","tarbase","MIMAT0000246","mmu-miR-122-5p","Trim14","74735","ENSMUSG00000039853","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2994","tarbase","MIMAT0000246","mmu-miR-122-5p","Ppp1r14a","68458","ENSMUSG00000037166","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2995","tarbase","MIMAT0000246","mmu-miR-122-5p","Lrrc25","211228","ENSMUSG00000049988","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2996","tarbase","MIMAT0000246","mmu-miR-122-5p","Idh3g","15929","ENSMUSG00000002010","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"2997","tarbase","MIMAT0000246","mmu-miR-122-5p","Hscb","100900","ENSMUSG00000043510","HITS-CLIP//RNA-Seq//RPF-Seq","negative","23597149,25263593,25263593","validated",NA,NA,NA
"2998","tarbase","MIMAT0000246","mmu-miR-122-5p","Ssc5d","269855","ENSMUSG00000035279","RPF-Seq","negative","25263593","validated",NA,NA,NA
"2999","tarbase","MIMAT0000246","mmu-miR-122-5p","Il18","16173","ENSMUSG00000039217","RNA-Seq","negative","25263593","validated",NA,NA,NA
"3000","tarbase","MIMAT0000246","mmu-miR-122-5p","Pik3ap1","83490","ENSMUSG00000025017","RPF-Seq","negative","25263593","validated",NA,NA,NA
"3001","tarbase","MIMAT0000246","mmu-miR-122-5p","Alkbh6","233065","ENSMUSG00000042831","RPF-Seq","negative","25263593","validated",NA,NA,NA
"3002","tarbase","MIMAT0000246","mmu-miR-122-5p","Col6a6","245026","ENSMUSG00000043719","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"3003","tarbase","MIMAT0000246","mmu-miR-122-5p","Tlr9","81897","ENSMUSG00000045322","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"3004","tarbase","MIMAT0000246","mmu-miR-122-5p","Tnnt1","21955","ENSMUSG00000064179","RNA-Seq","negative","25263593","validated",NA,NA,NA
"3005","tarbase","MIMAT0000246","mmu-miR-122-5p","Mill2","243864","ENSMUSG00000040987","RPF-Seq","negative","25263593","validated",NA,NA,NA
"3006","tarbase","MIMAT0000246","mmu-miR-122-5p","Hcst","23900","ENSMUSG00000064109","RPF-Seq","negative","25263593","validated",NA,NA,NA
"3007","tarbase","MIMAT0000246","mmu-miR-122-5p","Cdc42ep5","58804","ENSMUSG00000063838","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"3008","tarbase","MIMAT0000246","mmu-miR-122-5p","Vrk2","69922","ENSMUSG00000064090","RPF-Seq","negative","25263593","validated",NA,NA,NA
"3009","tarbase","MIMAT0000246","mmu-miR-122-5p","mt-Co3","17710","ENSMUSG00000064358","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"3010","tarbase","MIMAT0000246","mmu-miR-122-5p","Wfdc17","100034251","ENSMUSG00000069792","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"3011","tarbase","MIMAT0000246","mmu-miR-122-5p","Sh3d21","66938","ENSMUSG00000073758","RPF-Seq","negative","25263593","validated",NA,NA,NA
"3012","tarbase","MIMAT0000246","mmu-miR-122-5p","Ccdc8","434130","ENSMUSG00000041117","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"3013","tarbase","MIMAT0000246","mmu-miR-122-5p","Dnaaf3","436022","ENSMUSG00000055809","RPF-Seq","negative","25263593","validated",NA,NA,NA
"3014","tarbase","MIMAT0000246","mmu-miR-122-5p","Snx29","74478","ENSMUSG00000071669","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"3015","tarbase","MIMAT0000246","mmu-miR-122-5p","Ncf4","17972","ENSMUSG00000071715","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"3016","tarbase","MIMAT0000246","mmu-miR-122-5p","Lst1","16988","ENSMUSG00000073412","RPF-Seq","negative","25263593","validated",NA,NA,NA
"3017","tarbase","MIMAT0000246","mmu-miR-122-5p","Psmb9","16912","ENSMUSG00000096727","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"3018","tarbase","MIMAT0000246","mmu-miR-122-5p","Uap1l1","227620","ENSMUSG00000026956","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"3019","tarbase","MIMAT0000246","mmu-miR-122-5p","Phf11b","236451","ENSMUSG00000091649","RPF-Seq","negative","25263593","validated",NA,NA,NA
"3020","tarbase","MIMAT0000246","mmu-miR-122-5p","Tonsl","72749","ENSMUSG00000059323","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"3021","tarbase","MIMAT0000246","mmu-miR-122-5p","Gpx3","14778","ENSMUSG00000018339","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"3022","tarbase","MIMAT0000246","mmu-miR-122-5p","Dnal4","54152","ENSMUSG00000022420","RPF-Seq","negative","25263593","validated",NA,NA,NA
"3023","tarbase","MIMAT0000246","mmu-miR-122-5p","Dnah1","110084","ENSMUSG00000019027","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"3024","tarbase","MIMAT0000246","mmu-miR-122-5p","Kmt2c","231051","ENSMUSG00000038056","HITS-CLIP","negative","23597149,23597149","validated",NA,NA,NA
"3025","tarbase","MIMAT0000246","mmu-miR-122-5p","Vcpkmt","207965","ENSMUSG00000049882","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"3026","tarbase","MIMAT0000246","mmu-miR-122-5p","Ifi211","381308","ENSMUSG00000026536","RNA-Seq","negative","25263593","validated",NA,NA,NA
"3027","tarbase","MIMAT0000246","mmu-miR-122-5p","Adgrl2","99633","ENSMUSG00000028184","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"3028","tarbase","MIMAT0000246","mmu-miR-122-5p","Bex3","12070","ENSMUSG00000046432","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"3029","tarbase","MIMAT0000246","mmu-miR-122-5p","Vsir","74048","ENSMUSG00000020101","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"3030","tarbase","MIMAT0000246","mmu-miR-122-5p","Cebpzos","68554","ENSMUSG00000062691","HITS-CLIP//RPF-Seq//RNA-Seq","negative","23597149,25263593,25263593","validated",NA,NA,NA
"3031","tarbase","MIMAT0000246","mmu-miR-122-5p","Faap20","67513","ENSMUSG00000073684","RNA-Seq","negative","25263593","validated",NA,NA,NA
"3032","tarbase","MIMAT0000246","mmu-miR-122-5p","Tpbgl","100503386","ENSMUSG00000096606","RNA-Seq","negative","25263593","validated",NA,NA,NA
"3033","tarbase","MIMAT0000246","mmu-miR-122-5p","Gm7694","665574","ENSMUSG00000102752","HITS-CLIP","negative","23597149","validated",NA,NA,NA
"3034","tarbase","MIMAT0000246","mmu-miR-122-5p","Ifi207","226691","ENSMUSG00000073490","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"3035","tarbase","MIMAT0000246","mmu-miR-122-5p","Zfp383","73729","ENSMUSG00000099689","RNA-Seq","negative","25263593","validated",NA,NA,NA
"3036","tarbase","MIMAT0000246","mmu-miR-122-5p","Bin2","668218","ENSMUSG00000098112","RNA-Seq//RPF-Seq","negative","25263593,25263593","validated",NA,NA,NA
"3037","tarbase","MIMAT0000246","mmu-miR-122-5p","Selenow","20364","ENSMUSG00000041571","RNA-Seq","negative","25263593","validated",NA,NA,NA
"3038","tarbase","MIMAT0000246","mmu-miR-122-5p","Adgre1","13733","ENSMUSG00000004730","RPF-Seq//RNA-Seq","negative","25263593,25263593","validated",NA,NA,NA
"3039","tarbase","MIMAT0000246","mmu-miR-122-5p","Vegfd","14205","ENSMUSG00000031380","RPF-Seq","negative","25263593","validated",NA,NA,NA
"3040","tarbase","MIMAT0000246","mmu-miR-122-5p","P3h3","14789","ENSMUSG00000023191","RPF-Seq","negative","25263593","validated",NA,NA,NA
"3041","tarbase","MIMAT0000246","mmu-miR-122-5p","Plpp2","50784","ENSMUSG00000052151","RNA-Seq","negative","25263593","validated",NA,NA,NA
