"","X","target_id","D0_PF_1","D0_PF_2","D7_PF_1","D7_PF_2","D0_SAG_1","D0_SAG_2","D7_SAG_1","D7_SAG_2","Trend"
"Fos",548.743894661717,619.825367209112,154.99967308498,169.864062123759,629.14036930578,587.378809136474,148.22287985886,164.125796584473,1
"Arl5a",4955.25736415609,4800.92478952127,2440.8100532418,2198.93651843927,4412.82912917966,4360.69612510374,2356.420994952,1986.26070517271,1
"Echs1",2927.43379617142,2688.37873830373,5526.75602221193,5558.70249956802,2348.91861351229,2400.38779982387,3699.64292680963,3647.0696357397,2
"Gpsm3",70.01732,74.97484,721.4342,1029.775,57.9396783813628,57.8005364104321,137.816981714215,211.031708558835,2
"Pirb",129.448,143.2118,3116.278,5056.084,49.0698300494372,47.5491504106116,382.685571638466,661.179487034485,2
"Col27a1",405.546176222266,383.698828500306,1293.95429584368,1161.96994832415,299.65995618021,321.993651258398,1009.20024411814,921.782933789056,2
"Tmem252",83.58785,79.54615,877.5369,636.687,78.1204562939447,63.0712359817505,1437.90409933434,1694.17036817404,2
"1810011H11Rik",6.29155887105362,4.79191708877302,466.512548630938,653.091155877212,0,0.924367856014191,68.1716777807668,112.944598920304,2
"Sgk1",1547.431,1342.617,530.6282,504.6331,1280.86308471343,1200.26891415505,337.85266099436,321.532742724278,1
"Ism1",179.2429,177.7897,643.1631,605.8236,110.985246042195,123.403541910478,392.878795719688,337.579347076891,2
"Atp5e",2097.67548569179,2185.81816829922,4049.60575575629,4310.25689464815,1997.7772710231,2038.04747297159,3886.05132571548,4937.11576042884,2
"Laptm5",50.56207,53.61931,1408.503,2366.191,13.6449518053866,15.1251638743073,212.203733252971,400.716354586674,2
"Rtn2",262.7319,297.0599,944.8032,884.9691,252.070685559473,279.599801449803,965.77451923364,1020.37409222908,2
"Scn1b",1077.692,1181.506,2494.675,2409.909,1313.81980207846,1170.96041358849,2637.63534333386,2709.58605011739,2
"Ltc4s",5.099689,8.416947,311.6139,443.3589,4.83873446003716,2.3292853974082,22.7175197852633,51.1662477609007,2
"Sptssa",734.4414,723.2141,2004.823,2352.862,631.492161793297,658.525058979578,1167.02292498662,1297.09623219585,2
"Prep",7063.093,7086.342,3749.992,3957.65,6680.21375047033,6485.09543975133,4318.72899279321,4370.30520282029,1
"Nampt",266.7296,230.7154,739.8556,804.0277,209.099646800174,190.26412372539,472.379129503157,433.041886921258,2
"Lrmp",38.66253,31.55311,605.3325,903.8584,20.5756545146424,18.8746333516357,98.7445030862638,197.291825257255,2
"Siglecg",1013.637,820.9914,120.1146,137.1695,662.965350436989,683.052736375751,97.6848706996955,128.333780051911,1
"Gtse1",2377.31,2333.664,1054.182,1144.191,2023.77836208817,1970.75226902226,1171.50406278641,1076.66813924028,1
"Cav1",1438.30436239079,1369.72900341889,445.455444858564,517.781887073769,1348.90635446428,1279.79372320931,535.523186234382,673.011383826445,1
"Kcnab2",40.46203,46.14908,436.2723,613.5301,21.2318866207278,23.8069447753594,89.3463649705131,136.912245819839,2
"Anxa4",1320.25414119328,1293.64258876077,4009.76666803494,4787.33155730582,1324.08805738079,1260.62073978794,2592.46390867598,2845.03687085651,2
"Rrp12",1872.188,1840.096,826.5878,835.5876,1608.46894446988,1718.39984433038,729.961349775595,762.112153462238,1
"Os9",5538.119,5681.137,9812.868,10221.66,6229.63390505202,6067.21299721183,10322.3057044002,9877.79073768338,2
"Mmp16",779.4269,715.3354,2650.741,2273.899,677.083128902567,612.920135134321,1874.77949733902,1730.13189790285,2
"Lox",179009.4,182826,52350.35,43008.81,212858.464341617,206328.601936704,69841.312856878,51983.9465399835,1
"Naip6",19.05388,15.47969,280.9482,364.4681,8.87831564583172,5.59887591528732,56.1532793102847,66.4261820438682,2
"Ly6c1",119.3576,105.6227,624.4327,795.5556,62.5711368623695,73.7222339332132,410.183129903416,343.215145540229,2
"Mpnd",774.4446,828.2889,1766.786,1790.286,718.224325935038,809.189564495187,1693.93434070843,1836.64426419469,2
"Stat1",954.8206,941.8663,5764.631,4497.295,1112.3710773013,883.677030409521,6975.81451447232,5630.68236583242,2
"Nectin2",3203.682,3129.477,1551.233,1574.658,2833.2247317363,2655.87079607273,1370.93132869785,1266.5253634374,1
"Tnfrsf11a",23.6101,29.91452,261.3207,343.2082,19.1114498527752,14.4819599004035,49.4932072322227,91.8834563733153,2
"Ccpg1",1177.72713863331,1279.98074217526,2680.57427429204,2491.81666221791,1625.81420782166,1597.70828056881,3452.90488646895,3413.15138333114,2
"Dbi",1599.78207761594,1622.53906020318,3180.03687833935,3193.65306414729,1568.65949331033,1487.04610816446,3251.62567976576,3680.58485473218,2
"Myadm",20599.24,20250.26,11914.99,11394.43,21082.1892995428,20513.0507919235,15704.546960584,14818.2019906093,1
"Sh3pxd2b",4226.841,4092.709,7289.021,7641.543,3564.47527211845,3477.33682257899,6160.45811555505,5954.71762397447,2
"Twf2",363.9379,368.0577,879.1799,1008.484,380.922295032094,374.804309792549,651.902402653072,728.183495513549,2
"Tubb2a",6607.521,6966.614,11781.49,12244.78,6939.76836026368,6887.70489876902,12654.6225659559,12708.3594207277,2
"BC005537",4615.6418340068,4719.21209051153,9675.14775537705,10855.0855253111,4061.59996551196,4132.63523818869,4740.5842556984,5712.57434108611,2
"Itga6",638.2486,759.0582,3159.657,3717.272,482.074730085421,510.721839530621,742.727193604037,1007.20844938749,2
"Arhgef2",1395.52791823679,1462.91427817163,592.993070938117,664.191985744619,1332.62621549644,1360.74614600303,544.335057753437,521.571901655277,1
"Washc1",1054.033,1135.346,2226.677,2422.707,1186.15367696862,1074.57699344458,2284.53654349219,2386.70515807127,2
"Tgif1",1796.01,1827.235,772.0876,830.6814,1964.81472267834,1966.68985321209,715.435844811055,696.355340628431,1
"Manba",65.08419,60.08165,280.0566,326.9895,57.615610541579,65.6061895296148,145.612767644814,142.677770355948,2
"Aldh1a1",349.188045893126,324.888498985069,1253.81591106309,1058.91018189518,306.005783614697,301.331443913955,1194.80648244718,1186.30257012739,2
"Rin2",52.64916,57.07035,282.1952,343.8708,53.4131972803032,61.5884799618835,194.061014798384,231.13450205247,2
"Mxd4",4225.986,4173.119,7746.486,7561.963,4584.06538649343,4399.52382322199,9308.2187647792,9911.65801995131,2
"Itga5",12820.97,13319.68,7496.339,7307.352,14895.0509330187,14649.4984905979,9281.92894934615,8366.78370887804,1
"Cela1",35.9517649774492,30.6682693681473,557.09750953015,850.966498238754,34.201952039153,24.9579321123832,96.4891439358545,133.000181906152,2
"Ptafr",42.56205,44.14158,1034.582,1724.576,11.8576646634414,19.4462240997224,112.339006153434,192.339973497553,2
"Trafd1",792.7331,827.6559,1714.969,1880.592,839.962071372744,833.524776310591,1438.88376826151,1633.91803933606,2
"Pabpc1",15257.09,14767.6,8454.016,8772.797,13224.6994802766,12219.5907472819,7991.78204641489,8064.93417555824,1
"Chrdl1",23.1057287560326,43.3850887716444,2137.87647421823,1985.63935650979,45.3465216343596,30.7004361672567,3109.67685048797,3061.33083447819,2
"Hfe",116.0583,94.49644,1080.322,1476.748,111.609345286282,79.6944449594631,627.857990889139,784.13083301855,2
"Cth",333.167207439603,297.213553469033,49.516977997737,45.2400745495063,249.855894854898,250.113906129967,66.4176029963945,64.2312367549166,1
"Cbr1",692.970269940334,642.116889895584,1460.68249449978,1533.79021851226,726.058581859733,687.729684874558,1527.04558228918,1668.83561582244,2
"Slc16a1",2277.544,2063.399,998.6992,1022.185,1627.03571843399,1573.27409093615,831.694468925355,862.39006839148,1
"Sdc3",804.2219,876.8605,1943.385,2152.816,846.083064593082,840.515389186406,1461.10835111849,1585.10566438913,2
"Insig1",1570.06,1434.522,2991.769,2964.596,1374.58511484611,1280.74724805105,4118.5205926824,3736.60042478979,2
"Srm",3532.654,3519.055,1839.045,1826.036,2720.48410866617,2854.92384749573,2172.98471688583,2518.92090767198,1
"Thbd",15397.24,16849.34,5695.529,4946.884,19805.8618265586,19945.0852292182,11443.4027117838,9934.90247698973,1
"Atp2a2",19482.3904120734,19483.6343101738,11316.5923384055,11237.75820081,17766.792366632,18195.3964112329,10210.7954372011,9829.57922730879,1
"Ppa1",1543.976,1484.887,718.4838,679.6587,1226.45679597282,1213.46963544846,928.200532698436,1015.2465718774,1
"Crabp1",461.980179960223,304.765926845964,8447.04760385146,7008.68311079532,355.700301207191,338.318635301194,13751.8006009448,8733.67861183734,2
"Lyz2",10678.57,10316.99,182466.3,290475.7,4559.6079237444,4064.4454628944,33986.1681899794,61179.9759316358,2
"Pgrmc1",9683.608,9666.255,5653.634,5319.053,9529.64103673771,9083.76292105146,6610.55515464882,6492.7311024186,1
"Crispld2",4605.10039326971,5703.61710895032,718.731172565899,570.847309900705,6929.98368419177,7134.3930698271,1132.5653340643,1482.1576237707,1
"Unc119",230.3323,229.0181,690.884,678.5018,216.496232818875,247.451191750607,627.035996790286,549.087761160314,2
"Arrb2",336.391258206821,383.32354550503,2840.43052072033,3871.23703761371,270.148580608105,216.693772756954,626.125441420593,972.184045956956,2
"Aebp2",1924.64773100896,1847.44069436699,867.924452319031,889.327690479879,1854.59187044315,1851.40324817299,961.576085462971,982.828452226922,1
"Adam17",2621.8895205698,2596.94299847126,4774.56215516412,5268.24278846556,2402.11297972426,2419.91659531759,3310.20234656924,3048.57389408146,2
"Nrros",74.22131,100.9319,2292.233,3525.483,33.9224563355131,50.6531710153204,408.070776758147,597.222838602075,2
"A4galt",101.300725524849,122.664177828328,503.513411391582,452.634343149308,158.832326346926,142.955868309139,729.069687685712,710.178560083397,2
"Dhx58",41.0247220779488,54.3529339269188,492.226251185161,405.374608142132,46.7644801585693,33.7614452567312,454.394699640691,390.476610366082,2
"Ctla2b",62.1481657812751,90.0494730968066,1122.35085873797,1391.59493919327,24.826384559053,22.4238250954097,235.220795752942,360.227870319697,2
"Ppfibp1",3151.012,3217.716,1432.838,1258.913,3342.68358935177,3308.71121524174,2004.27671810553,1899.70362009044,1
"Myo1c",7976.698,8229.195,4657.054,4556.891,8364.80473331369,8139.91230431054,5295.97953449179,5080.44256941924,1
"Sh3bp2",274.1612,284.3102,2065.913,2863.983,198.18265405575,195.398877570699,873.286150297273,1370.24066552947,2
"Mpdu1",671.6287,735.1579,1723.768,1857.401,715.662375014432,670.742321875419,1174.39171369514,1168.22006765836,2
"Rhoh",12.69874,13.85156,322.0025,395.1757,4.09888328249505,9.17344481846684,25.0623157608514,52.2507192508168,2
"Ctnna2",53.6169740480262,53.8971288114672,1009.98070730622,755.238545557828,50.9226706789448,59.3268219557367,779.784575734647,291.646146219314,2
"Lmo2",26.99715,44.36877,2332.967,3706.341,15.6939750223258,11.0052938430555,274.825763446507,572.827700651759,2
"Was",60.3771,44.60593,838.2945,1168.701,14.535562941959,21.6650848573256,123.551225563994,236.307332366261,2
"Rsad2",8.089147,8.631462,690.4183,510.1216,1.95439725938017,0.924367856014191,315.687307877089,317.722656775808,2
"Tnn",12422.12,13004.71,476.4646,756.9058,8771.16038678996,8649.33628880493,1137.33055236046,1823.27246895421,1
"Fbxw4",126.429356686116,128.043378382532,509.73167728988,559.489509733942,123.953447566412,136.741608438594,274.451405487109,271.401370009667,2
"Gadd45a",668.425535853061,665.226988591379,204.722021800192,229.014710876863,651.690203151994,622.853113041609,214.632010067066,237.819654631459,1
"Tbc1d9",132.6314,96.99021,1041.027,1219.244,100.02067415797,95.3966956932409,215.521661227951,236.981955605451,2
"Pa2g4",9242.51,9042.903,5013.353,5325.197,7366.40343465893,7204.0161554693,4671.07073865026,4971.31597956571,1
"Noc3l",1759.053,1615.932,769.358,781.014,1478.11227760466,1457.45508752263,792.898917714565,800.111397052855,1
"Smad7",474.7706,536.5813,108.6078,112.7995,588.470155939052,596.46598699166,149.958162184287,96.1887201377702,1
"Grn",2953.741,3123.668,16142.52,21151.4,3263.88758933174,3173.69435080062,8471.86920114506,8956.66803190585,2
"Cstb",2381.80442975601,2373.91572577815,6194.87901349481,7258.84675606069,2593.48516319749,2539.23850047098,3605.75735708117,3847.50526228512,2
"Tcea1",6559.392,6276.832,3636.651,3428.097,5854.31016336051,5735.94415893776,4204.13742270202,4008.62126711484,1
"Btk",26.0886168898239,39.6496245784961,915.614201682334,1290.51005404082,12.0505231600485,7.55994973631909,153.788810175506,260.029557736652,2
"Ucp2",141.6657,177.7887,2462.094,3627.161,95.180595014549,101.879436260964,489.634064404649,888.332839529663,2
"Timm8a1",1182.841,1094.802,411.1959,453.9263,840.157757240636,823.992270805782,333.825484764265,402.441758843976,1
"Pdgfrl",826.7068,977.0884,6971.204,5464.99,1170.5760359315,1233.73353272222,7918.79477533991,6895.11478454589,2
"Uba6",1739.852,1629.546,781.2161,701.4276,1575.94627436821,1559.91523135841,901.961748701829,805.809110752793,1
"Mlkl",256.166,263.7598,807.691,730.497,255.070049332306,229.488206923938,753.731978988371,608.753954042576,2
"Scamp5",291.3583,272.1959,731.8617,801.3275,326.051218715211,290.463475956253,477.430010507815,477.570985373885,2
"Cxcr6",356.023405287029,379.666622698652,11.3580235035411,9.21340511430157,232.114998070846,223.419508393823,16.832484048716,6.35272121114124,1
"Slc6a9",1153.08,1170.903,166.7361,219.9835,1117.33256583752,1015.76740782604,262.961539600966,331.31358578896,1
"Ticam2",20.67,19.39664,323.1758,429.3614,10.786122283401,7.97974983280849,59.7155457311753,98.5447543723977,2
"Rgs14",23.25126,24.4192,383.2803,462.0716,5.99927063278918,4.84704749541915,81.9002270683378,124.140612058438,2
"Slfn8",113.4236,116.8228,1067.309,777.7165,84.6459484671295,62.8192203885262,852.903645951251,726.736357976426,2
"Apobec1",103.108406781523,143.486977628034,1619.02007258482,2096.5027554864,81.7370119212682,58.7882956970082,354.677920963484,487.68064401787,2
"Ptn",3907.038,3661.907,35498,25918.06,2680.77550271171,2476.0511148094,39504.2848941891,39249.8621130807,2
"Oasl2",74.37912,82.22734,1665.45,1087.014,89.4283750543718,59.8718105652041,1648.04836798356,1169.86966396608,2
"Gstm5",1104.309,1096.444,2307.605,2190.472,1111.31434111553,1108.35378909763,2612.5592434834,3081.98379981581,2
"Asb10",0,0.588268666926736,164.358496663958,239.5120916649,1.19836176095128,0,15.8575448578995,31.2301113963969,2
"Plin3",2271.407,2389.379,5054.717,5690.325,2337.6503822241,2243.66672649538,4149.06435297709,4198.97046859565,2
"Set",5382.784,5041.353,2851.887,2665.507,3881.70338426893,3801.72875456602,2578.70122444896,2778.2170772863,1
"Itgbl1",723.4831,754.7965,9532.938,6619.088,868.032701913932,860.72459290259,16365.381376686,16896.9729948367,2
"Selplg",15.5198,21.40896,261.2621,351.4443,4.12211736778085,4.04272316001461,41.8962650710932,75.4022762140546,2
"Agtr2",14.2287694296876,14.68457136249,199.010051195656,198.716684260021,23.65232658957,23.600198857523,91.0603794007095,75.6071403542001,2
"Lrrc25",35.61434,41.05314,807.4674,1315.986,7.39118119950492,14.6361100610734,121.853277508593,220.308808159635,2
"Plcb2",15.50288,13.82122,273.91,400.7418,4.25145269422209,5.4155719558867,20.3726441262022,45.5088708527997,2
"Mbnl2",8759.884,8401.648,4252.564,3811.703,8846.1457657546,8581.29993288166,5373.48612524145,4561.97498278271,1
"Lgmn",3048.2,2929.712,29941.05,43996.07,2435.28048957048,2329.60083176918,8294.34628014011,10387.6604013278,2
"Oas1g",10.14054,9.55645,697.0021,565.5103,7.96279684765872,4.28654401954379,295.478348203066,275.53953910885,2
"Npl",50.84394,49.80266,955.6675,1565.414,47.977422435394,37.75590048478,190.552363089572,228.801560207213,2
"Snx1",727.7766,718.7745,1416.321,1569.75,675.757237363993,662.03560416273,1001.48248681751,1145.32356728308,2
"Fermt2",2197.70578579235,2183.45115564073,837.36021100613,712.207871354384,2330.99060535987,2273.402775899,1461.69215808204,1466.57079873637,1
"Artn",214.549773539631,214.584886303412,9.09736171535393,5.4006038854,106.987172021249,127.100708564119,12.7420107194198,16.4698884274504,1
"Farp2",2508.84936641917,2368.92572775175,1084.71994391648,959.472138225831,2337.83076315929,2171.79213756556,1739.04862456528,1778.12425426581,1
"Mtap",2994.261,2842.794,1589.519,1460.76,2317.02816679129,2359.00095642903,1823.22459095957,1897.44611534746,1
"Aoah",12.9463126461409,19.6035510067389,633.576257675463,994.05066324116,10.9262565858227,6.73248830059908,86.0247186784789,153.0219765556,2
"Itga10",231.3732,230.77,955.0428,1079.452,232.894574364439,340.271735145654,2467.2006030196,2963.44597839179,2
"Cd83",2.92539589487059,4.15890502624169,705.441412913332,1011.78246734439,1.06029097815071,2.00587462054834,108.088513960791,188.825907877121,2
"Pyroxd2",115.0456,131.2985,449.5279,516.7315,129.967417748781,129.411499841987,230.734909411826,209.000285852525,2
"Fzd9",41.3445297240666,33.5434196214111,329.502795270881,296.300383121686,51.7915273735745,38.823449952596,350.297544288863,541.500740617906,2
"Srgn",33.14307,28.47161,291.8366,343.3191,7.14707180801484,14.1677771154495,83.8374647977337,148.035792128632,2
"Has2",1484.75,1367.602,285.3531,220.4311,1070.8795307615,989.083673989587,570.544503272879,346.236475598144,1
"Itpkb",1182.885,1150.004,2333.822,2614.516,1324.95306041137,1246.21082783761,2142.87731826313,1933.27987938792,2
"Dusp4",106.057706683475,108.29732620627,789.221471834379,1105.23118686913,165.146568417624,155.293799810384,319.882488048213,275.500376805601,2
"5430427O19Rik",15.2795001154159,14.3757512663191,243.44708241663,318.85612162922,9.77198629690085,11.0924142721703,58.7325223957375,89.7223449366901,2
"H2-D1",820.1668,877.8806,6557.903,9203.195,871.980857058093,828.245258328142,4191.26705556861,4179.69337747983,2
"Nenf",1025.524,1057.097,2194.421,2113.063,1026.05856117459,973.359352382943,2495.08340677606,2686.39256310443,2
"2610001J05Rik",1530.84474268253,1492.60313989053,3012.10978048918,2976.11469082959,1537.54899946006,1543.12522898356,2427.58987182409,2588.66876463157,2
"Hadh",2773.17,2623.392,5024.46,5058.423,2392.44349688888,2316.26815784167,4710.26973612866,5107.92140827116,2
"Gla",316.812820229186,328.752911861611,1188.03213096579,1476.99127385194,267.453090627656,302.866327194393,403.966222898861,443.661330518269,2
"Maf",1768.771,1737.534,9142.755,12098.62,2072.59019614292,2002.38880511464,4123.97004309458,4708.28270996369,2
"Rbpjl",2.817237,4.62566,339.9414,321.5611,7.44333802136103,6.88209469332195,274.557030837422,335.748120653509,2
"Trim65",127.1012,135.2541,447.6514,523.7045,88.7685516087749,87.4580186754624,248.506738181857,244.119611867369,2
"Cited2",7882.04314150803,8172.22185801774,4301.53271800315,4503.87996460359,10963.9908306341,10949.8395112916,3623.47407673099,4084.19302257175,1
"Csrp1",16741.8965702625,18143.6331279941,9894.24261763957,10212.5340044065,16414.2107883423,16144.3146156325,12136.2075116017,13143.6810761422,1
"Mafb",154.5926,156.2624,1235.354,1758.247,129.968011867526,113.436131193901,441.858914574658,520.390708585746,2
"Stard9",459.1704,378.9702,1661.076,1873.891,348.694026054198,364.560549457249,771.576974832455,755.297687324977,2
"Rtl8c",344.2381,355.5602,957.936,863.2696,464.16934910279,430.755420902613,1197.30570124867,1164.27937017846,2
"Cdkn2a",252.557269256525,296.097852975609,906.049948536787,1018.95523720776,164.302064101706,200.143262761745,450.74470463064,563.958552522608,2
"Cd300ld3",20.4475663309243,26.8347356971289,1013.29663261887,1803.05865596008,5.21172602501379,5.08402320807805,135.702425257612,238.282107945992,2
"A430105I19Rik",1386.54471026355,1316.89775440515,641.351845993172,578.729087840985,1465.88283556069,1513.90730526346,755.251024851417,689.900370124774,1
"Rabggtb",2925.28,3114.41,1394.967,1405.922,2796.71769293075,2894.65452841867,1283.34699571665,1390.36039952723,1
"Psrc1",1608.087,1722.696,814.0786,746.2476,1835.72646832809,1857.79018234485,1205.19231658003,1258.39832620102,1
"Steap4",20.67226,9.583834,1722.247,2088.456,9.77198629690085,9.24367856014191,360.785494716673,223.778083842098,2
"B3gnt3",61.199369405694,70.1376976327108,590.670296944801,836.036920884638,52.9109414668869,60.5122676912122,240.252255849908,196.439746400303,2
"Fkbp2",748.978967451235,821.41016502808,1619.25882600618,1749.12884675816,734.891306014291,709.763821254604,954.831181705144,1033.27518128028,2
"Cdkn2c",849.58235571549,821.246168774768,1776.31656958608,1915.84269718193,739.881571767671,688.492766669314,1941.92886932587,2215.10095323968,2
"Lsp1",2410.282,2471.786,4986.407,4506.766,2031.4078047769,1925.30112810918,2981.21548238249,3604.72715291233,2
"Snx29",62.64355,66.31351,378.2492,508.6883,68.1988079451818,70.5729717182748,187.014002573506,203.174713099091,2
"Snx8",1015.412,1049.68,4514.384,5800.191,968.307960124502,921.848539953607,1871.34448666359,2174.15222997054,2
"Marcksl1",2768.286,2781.229,5232.414,4809.499,2485.99331393158,2385.79343637263,5794.59261136518,6152.84174865843,2
"Osr2",39.54694,26.83474,397.4415,371.1444,34.201952039153,37.8990820965819,246.466835053541,95.000129932966,2
"Fbln7",27.6686879522343,27.4676165480026,292.176291549956,279.623807434991,65.3806062436001,60.8387835559738,574.44785812096,743.732898660396,2
"Smim1",57.72578,46.63974,443.4176,424.6105,56.1533255703599,55.5362677080032,343.294468511233,260.694480935777,2
"Gm8995",34.64022,58.41734,1191.99,1179.198,13.9903151413496,12.6638969645534,176.502654086155,386.63337251236,2
"Eif2b3",1224.00371510855,1151.81807940037,542.275827886597,496.035846154983,1087.70044495618,1149.24709860735,605.06729256071,624.933726181619,1
"Olfml2a",32.35659,43.13282,318.1213,393.7002,78.1758903752068,61.9328192077018,453.288920197868,294.500402792195,2
"Tiam1",668.4094,677.2562,184.6085,216.3622,609.480497660166,504.862660426375,271.353647859643,174.023581197778,1
"Cfap43",944.064104807192,925.813919515055,419.308467448977,384.966635562307,1025.22933463385,966.70907708828,512.46884139981,461.717109662366,1
"Nectin4",9.13067,8.763226,216.6499,274.5894,9.92231350285981,8.36904793250792,23.0735378530071,54.3564764778048,2
"Ptk2b",528.9611,528.0554,2288.728,2947.979,417.55319806531,431.24436125144,665.890393621178,806.595175329649,2
"Tmem205",336.8996,370.4194,927.9832,950.3612,431.553376977422,361.51997814751,854.461180410536,929.103347760421,2
"Phlda3",4480.627,5046.322,2012.259,2132.063,4827.52340982977,4832.76049682842,2762.01903979995,2665.73062311558,1
"Rap2b",1785.904,1723.76,4842.324,5749.151,1804.88586903759,1692.51754436198,2524.4929255611,2517.05980815823,2
"Hist1h2bc",1467.818,1520.159,2914.868,2825.58,1898.13091544866,1846.72657978157,3779.25720156255,4100.06647088686,2
"Shisa5",1300.603,1377.611,2506.453,2522.899,1383.74838750107,1350.2083288654,2553.26227864305,2455.0098216029,2
"Fam105a",328.958649543661,316.266527859019,2402.76608785158,3392.58812370125,220.846890309959,213.528974739278,582.08124874347,865.556739389245,2
"Rnf5",500.2518,486.1823,1060.198,1157.82,502.091283366964,582.313734245811,833.577753311792,954.208450104204,2
"Kansl2",4313.939,4269.523,2349.601,2331.072,4055.85964731563,4176.50116432684,2577.84019575004,2545.54497276837,1
"Hr",134.715,104.3668,2457.651,1969.233,197.48927585662,126.638838479613,2785.47170989737,2495.18084412266,2
"Phyh",196.9891,199.5631,573.2547,563.9083,226.836975053001,198.764622038974,610.065910481557,615.343953485333,2
"Gm15280",1698.72089518448,1741.38267006011,140.922791040977,204.026907409051,1531.25605746007,1622.21315473298,132.971685227227,138.56611966104,1
"Fam173a",545.568033532792,619.115687869474,1413.1253900277,1526.6133926235,646.905492854836,671.091063466303,1114.86913047623,1205.44609314941,2
"Arxes1",653.017519087029,637.060081436386,176.393523315067,165.389072060081,590.956751092814,593.600981872154,312.313077181945,257.385586032674,1
"Lrrc17",4593.523,4330.493,2031.868,1798.504,3727.4333393822,3702.1212254325,3613.847836565,2688.59550067031,3
"Fcgr2b",69.475988923336,42.3211680885725,3210.10039537327,5212.78205779111,36.8703049688492,45.6888355441382,423.543767996651,577.277977515512,2
"Il33",30.59641,28.38361,198.2448,185.9581,13.8166010319062,12.1614813568089,81.356361960764,69.9108250049477,2
"Nfam1",108.033,119.8113,1764.283,2807.026,38.3810244071513,37.21385519376,284.763459246387,497.024752294203,2
"Celf1",5139.22520040768,5104.4714981959,2618.64681206563,2685.15550246948,4770.28830889908,4539.48422703547,3258.60226939047,2971.81135275341,1
"Atp6v1e1",1391.78224023398,1388.95853304474,2480.75352058169,2743.84524453069,1480.8290295398,1471.10062470154,2083.74362770691,2249.83663835182,2
"B430305J03Rik",0,0,198.729496593339,565.430671725523,0,0,311.448870118799,175.391858849019,2
"Ifitm3",10552.74,10420.5,22921.39,20421.15,8884.68994114225,8214.85713639812,23769.8908495892,19928.9088367207,2
"Fabp4",37.6915814382368,35.4752575167319,647.345989296273,910.96070528352,44.7140711169724,69.5251099034497,191.020825200198,169.775352748876,2
"Fabp3",103.361324310167,113.757533227494,674.857958699124,522.692969234658,91.7715992459938,103.529199873589,588.014523667469,602.723046574706,2
"Utp4",2897.883,2801.513,1404.717,1406.596,2477.11680495165,2430.39917507923,1419.17236859603,1385.81482674231,1
"Vgll3",9724.054,9728.55,4103.499,3528.948,10807.7686895731,10634.8521834433,5629.93178964855,4660.28415171161,1
"Csad",712.743740677931,758.081283443891,1647.51397635441,1558.3964787023,791.530890048969,788.485781180105,1807.07385871171,1818.72470971667,2
"Lrrn4cl",567.7781,554.3844,1376.288,1222.676,636.096645417704,549.143421440217,1253.60505727884,862.796665956268,2
"Kctd12b",94.661,100.3271,395.2713,455.6504,97.7154182968552,89.3116640943377,381.885401632528,371.760110290114,2
"Otub2",1082.558,1169.955,369.7762,352.8741,1214.86633571826,1280.30754785002,668.167389952657,815.682788575607,1
"Rinl",18.77282,25.80896,228.4942,267.2799,20.9328625554643,12.8752383056433,51.154140727541,96.180452054168,2
"Arl14ep",2465.23988642458,2251.12938717481,1018.3262437447,910.388473719236,2138.55874554123,2120.29897207231,1118.13125169667,1095.91459699116,1
"Bicd2",6208.48669959649,6302.9979053381,3576.45312215533,3546.14406952937,6726.56703805315,6478.4058866034,4624.67061121571,4449.78214639151,1
"Tnfaip8l2",30.559,43.12725,996.4346,1572.75,16.6123767047314,10.1680464161561,117.465044791475,251.222565822732,2
"Smurf1",4426.738,4335.731,2346.051,2391.378,4402.15416388119,4556.92567987777,2758.09702726505,2400.27784914774,1
"Il18",100.9507,116.0073,560.3564,455.9304,100.744172367488,105.079722267302,667.889600150575,764.292573249972,2
"Acss1",3.04238891377656,3.03184778828478,122.474543834426,165.705526922078,2.75735375292076,2.08010201249694,13.926222065166,23.9929144526067,2
"Fam91a1",7832.98962730847,7861.61917584101,4528.1114075098,4585.99086560718,8111.7258250574,8293.42821031654,4838.09153234888,4706.72865967884,1
"Unc93b1",814.7478,735.548,5835.159,8184.944,699.597095969145,648.109375541706,1786.9580708821,2139.10589897893,2
"Cd37",36.4046078651105,45.7542988627101,754.688590299159,1187.11581919692,23.975574972817,17.6941747831461,107.72069871217,214.771422905347,2
"Rapsn",12.41087,11.06319,718.2654,1214.967,8.50753116415629,6.54630678964547,127.135341821778,142.787579622275,2
"Cryl1",170.845848265599,169.107820917371,693.196281389697,887.173598008482,159.038965195112,177.715578529057,437.760878156566,546.70175752446,2
"Kctd10",3673.881,3751.232,2142.571,2023.201,3622.96149083677,3679.00456149989,2559.53517270092,2623.08073387772,1
"Gusb",1809.165,1840.44,9774.806,13131.22,1606.26818231561,1620.44173568854,4406.62664589395,5255.53851802584,2
"Inpp5d",356.3957,411.9301,6924.102,11268.48,112.503096854127,120.301830603145,1042.12814209719,1909.26613968269,2
"Ndufv3",1608.924,1715.408,3180.792,3244.925,1573.26482710023,1610.88832794792,3298.76490517893,3499.720864124,2
"Zc3h12d",32.36181,23.00424,392.947,534.1691,17.5962488307918,14.7969349470085,78.6612713784043,131.423472705564,2
"Trim34a",129.0057,150.9516,687.4415,570.7362,184.65516269662,170.252884684828,703.32786069439,513.810043782174,2
